Ticker,Declared Date,Payable Date,Ex Date,Distrib Amount,Income,Long Gain,Short Gain,ROC
BSL,2013-5-30,2013-6-28,2013-6-13,0.11,0.0854,,,
BSL,2013-2-27,2013-4-30,2013-4-17,0.11,0.08957,,,
BSL,2013-2-27,2013-5-31,2013-5-15,0.11,0.08132,,,
BSL,2013-2-27,2013-3-28,2013-3-14,0.11,0.08957,,,
BSL,2012-12-3,2012-12-31,2012-12-14,0.11,0.11,,,
BSL,2012-12-3,2013-1-31,2012-12-27,0.11,0.08957,,,
BSL,2012-12-3,2013-2-28,2013-2-13,0.11,0.08957,,,
BSL,2012-8-28,2012-9-28,2012-9-14,0.11,0.04,,,
BSL,2012-8-28,2012-10-31,2012-10-17,0.11,0.11,,,
BSL,2012-8-28,2012-11-30,2012-11-15,0.11,0.11,,,
BSL,2012-5-18,2012-8-31,2012-8-15,0.11,0.11,,,
BSL,2012-5-18,2012-6-29,2012-6-15,0.11,0.11,,,
BSL,2012-5-18,2012-7-31,2012-7-18,0.11,0.11,,,
BSL,2012-2-28,2012-3-30,2012-3-15,0.11,0.11,,,
BSL,2012-2-28,2012-4-30,2012-4-18,0.11,0.11,,,
BSL,2012-2-28,2012-5-31,2012-5-16,0.11,0.11,,,
BSL,2011-11-21,2011-12-30,2011-12-14,0.11,0.11,,,
BSL,2011-11-21,2012-1-13,2011-12-28,0.11,0.11,,,
BSL,2011-11-21,2012-1-13,2011-12-28,0.06,,,,S
BSL,2011-11-21,2012-2-29,2012-2-15,0.11,0.11,,,
BSL,2011-9-8,2011-9-30,2011-9-15,0.11,0.02356,,,
BSL,2011-9-8,2011-10-31,2011-10-17,0.11,0.11,,,
BSL,2011-9-8,2011-11-30,2011-11-16,0.11,0.11,,,
BSL,2011-5-25,2011-6-30,2011-6-15,0.11,0.11,,,
BSL,2011-5-25,2011-7-29,2011-7-18,0.11,0.11,,,
BSL,2011-5-25,2011-8-31,2011-8-16,0.11,0.11,,,
BSL,2011-2-22,2011-4-29,2011-4-18,0.11,0.11,,,
BSL,2011-2-22,2011-5-31,2011-5-17,0.11,0.11,,,
BSL,2011-2-22,2011-3-31,2011-3-16,0.11,0.11,,,
BSL,2010-12-3,2010-12-31,2010-12-15,0.11,0.11,,,
BSL,2010-12-3,2011-1-14,2010-12-29,0.11,0.09821,,,
BSL,2010-12-3,2011-2-28,2011-2-16,0.11,0.11,,,
BSL,2010-7-14,2010-11-30,2010-11-17,0.11,0.11,,,
BSL,2010-7-14,2010-10-29,2010-10-18,0.11,0.11,,,
BSL,2010-7-14,2010-9-30,2010-9-15,0.11,0.11,,,
BSL,2010-7-1,2010-8-31,2010-8-16,0.11,0.11,,,
BHL,2017-3-1,2017-3-31,2017-3-13,0.051,0.04644,,0.00456,
BHL,2017-2-1,2017-2-28,2017-2-13,0.051,0.04644,,0.00456,
BHL,2016-12-19,2017-1-9,2016-12-28,0.051,0.04644,,0.00456,
BHL,2016-12-19,2017-1-9,2016-12-28,0.066,,0.066,,S
BHL,2016-12-1,2016-12-19,2016-12-8,0.051,0.04644,,0.00456,
BHL,2016-11-1,2016-11-30,2016-11-10,0.051,0.04644,,0.00456,
BHL,2016-10-3,2016-10-31,2016-10-12,0.051,0.04644,,0.00456,
BHL,2016-9-1,2016-9-30,2016-9-13,0.051,0.04644,,0.00456,
BHL,2016-8-1,2016-8-31,2016-8-11,0.051,0.04644,,0.00456,
BHL,2016-7-1,2016-7-29,2016-7-13,0.051,0.04644,,0.00456,
BHL,2016-6-1,2016-6-30,2016-6-13,0.051,0.04644,,0.00456,
BHL,2016-5-2,2016-5-31,2016-5-12,0.051,0.04644,,0.00456,
BHL,2016-4-1,2016-4-29,2016-4-13,0.051,0.04644,,0.00456,
BHL,2016-3-1,2016-3-31,2016-3-11,0.051,0.04644,,0.00456,
BHL,2016-2-1,2016-2-29,2016-2-11,0.051,0.04644,,0.00456,
BHL,2015-12-18,2016-1-8,2015-12-29,0.051,0.04644,,0.00456,
BHL,2015-12-18,2016-1-8,2015-12-29,0.02211,0.02014,,0.00198,S
BHL,2015-12-1,2015-12-18,2015-12-10,0.051,0.04644,,0.00456,
BHL,2015-11-2,2015-11-30,2015-11-12,0.051,0.04644,,0.00456,
BHL,2015-10-1,2015-10-30,2015-10-13,0.051,0.04644,,0.00456,
BHL,2015-9-1,2015-9-30,2015-9-11,0.0583,0.05309,,0.00522,
BHL,2015-8-3,2015-8-31,2015-8-12,0.0583,0.05309,,0.00522,
BHL,2015-7-1,2015-7-31,2015-7-13,0.0583,0.05309,,0.00522,
BHL,2015-6-1,2015-6-30,2015-6-11,0.0583,0.05309,,0.00522,
BHL,2015-5-1,2015-5-29,2015-5-13,0.0583,0.05309,,0.00522,
BHL,2015-4-1,2015-4-30,2015-4-13,0.0583,0.05309,,0.00522,
BHL,2015-3-2,2015-3-31,2015-3-11,0.0583,0.05309,,0.00522,
BHL,2015-2-2,2015-2-27,2015-2-11,0.0583,0.0583,,,
BHL,2014-12-19,2015-1-9,2014-12-29,0.0583,0.0583,,,
BHL,2014-12-19,2015-1-9,2014-12-29,0.2,0.05774,0.14226,,S
BHL,2014-12-1,2014-12-19,2014-12-10,0.0583,0.0583,,,
BHL,2014-11-3,2014-11-28,2014-11-12,0.0583,0.0583,,,
BHL,2014-10-1,2014-10-31,2014-10-10,0.0583,0.0583,,,
BHL,2014-9-2,2014-9-30,2014-9-11,0.0605,0.0605,,,
BHL,2014-8-1,2014-8-29,2014-8-13,0.0605,0.0605,,,
BHL,2014-7-1,2014-7-31,2014-7-11,0.0605,0.0605,,,
BHL,2014-6-2,2014-6-30,2014-6-12,0.0605,0.0605,,,
BHL,2014-5-1,2014-5-30,2014-5-13,0.0605,0.0605,,,
BHL,2014-4-1,2014-4-30,2014-4-11,0.0605,0.0605,,,
BHL,2014-3-3,2014-3-31,2014-3-12,0.0605,0.0605,,,
BHL,2014-2-3,2014-2-28,2014-2-12,0.066,0.066,,,
BHL,2013-12-19,2014-1-8,2013-12-27,0.066,0.066,,,
BHL,2013-12-19,2014-1-8,2013-12-27,0.075,0.075,,,S
BHL,2013-12-2,2013-12-19,2013-12-11,0.066,0.066,,,
BHL,2013-11-1,2013-11-29,2013-11-13,0.066,0.066,,,
BHL,2013-10-1,2013-10-31,2013-10-11,0.066,0.066,,,
BHL,2013-9-3,2013-9-30,2013-9-12,0.066,0.066,,,
BHL,2013-8-1,2013-8-30,2013-8-13,0.066,0.066,,,
BHL,2013-7-1,2013-7-31,2013-7-11,0.066,0.066,,,
BHL,2013-6-3,2013-6-28,2013-6-12,0.0685,0.0685,,,
BHL,2013-5-1,2013-5-31,2013-5-13,0.0685,0.0685,,,
BHL,2013-4-1,2013-4-30,2013-4-11,0.0685,0.0685,,,
BHL,2013-3-1,2013-3-28,2013-3-13,0.0685,0.0685,,,
BHL,2013-2-1,2013-2-28,2013-2-13,0.0685,0.0685,,,
BHL,2012-12-20,2013-1-9,2012-12-27,0.0685,0.0685,,,
BHL,2012-12-20,2013-1-9,2012-12-27,0.028,0.028,,,S
BHL,2012-12-4,2012-12-18,2012-12-12,0.0685,0.0685,,,
BHL,2012-11-1,2012-11-30,2012-11-13,0.0685,0.0685,,,
BHL,2012-10-1,2012-10-31,2012-10-11,0.0685,0.0685,,,
BHL,2012-9-4,2012-9-28,2012-9-12,0.0685,0.0685,,,
BHL,2012-8-1,2012-8-31,2012-8-13,0.0685,0.0685,,,
BHL,2012-7-2,2012-7-31,2012-7-12,0.0685,0.0685,,,
BHL,2012-6-1,2012-6-29,2012-6-13,0.0685,0.0685,,,
BHL,2012-5-1,2012-5-31,2012-5-11,0.066,0.066,,,
BHL,2012-4-2,2012-4-30,2012-4-12,0.066,0.066,,,
BHL,2012-3-1,2012-3-30,2012-3-13,0.066,0.066,,,
BHL,2012-2-1,2012-2-29,2012-2-13,0.066,0.066,,,
BHL,2011-12-20,2012-1-9,2011-12-28,0.066,0.066,,,
BHL,2011-12-5,2011-12-19,2011-12-12,0.066,0.066,,,
BHL,2011-11-1,2011-11-30,2011-11-10,0.066,0.066,,,
BHL,2011-10-3,2011-10-31,2011-10-12,0.066,0.066,,,
BHL,2011-9-1,2011-9-30,2011-9-13,0.066,0.066,,,
BHL,2011-8-1,2011-8-31,2011-8-11,0.066,0.066,,,
BHL,2011-7-1,2011-7-29,2011-7-13,0.066,0.066,,,
BHL,2011-6-1,2011-6-30,2011-6-13,0.066,0.066,,,
BHL,2011-5-2,2011-5-31,2011-5-12,0.066,0.066,,,
BHL,2011-4-1,2011-4-29,2011-4-13,0.066,0.066,,,
BHL,2011-3-1,2011-3-31,2011-3-11,0.066,0.066,,,
BHL,2011-2-1,2011-2-28,2011-2-11,0.066,0.066,,,
BHL,2010-12-21,2011-1-10,2010-12-29,0.132,0.132,,,
BHL,2010-11-1,2010-11-30,2010-11-10,0.066,0.066,,,
BHL,2010-10-1,2010-10-29,2010-10-13,0.066,0.066,,,
BHL,2010-9-1,2010-9-30,2010-9-13,0.066,0.066,,,
BHL,2010-8-2,2010-8-31,2010-8-12,0.064,0.064,,,
BHL,2010-7-1,2010-8-2,2010-7-13,0.064,0.064,,,
BHL,2010-6-1,2010-6-30,2010-6-11,0.064,0.064,,,
BHL,2010-5-3,2010-5-28,2010-5-12,0.054,0.054,,,
BHL,2010-4-1,2010-4-30,2010-4-9,0.054,0.054,,,
BHL,2010-3-1,2010-3-31,2010-3-11,0.054,0.054,,,
BGT,2017-3-1,2017-3-31,2017-3-13,0.0583,0.0583,,,
BGT,2017-2-1,2017-2-28,2017-2-13,0.0583,0.0583,,,
BGT,2016-12-19,2017-1-9,2016-12-28,0.0583,0.0583,,,
BGT,2016-12-19,2017-1-9,2016-12-28,0.067,,0.067,,S
BGT,2016-12-1,2016-12-19,2016-12-8,0.0583,0.0583,,,
BGT,2016-11-1,2016-11-30,2016-11-10,0.0583,0.0583,,,
BGT,2016-10-3,2016-10-31,2016-10-12,0.0583,0.0583,,,
BGT,2016-9-1,2016-9-30,2016-9-13,0.0583,0.0583,,,
BGT,2016-8-1,2016-8-31,2016-8-11,0.0583,0.0583,,,
BGT,2016-7-1,2016-7-29,2016-7-13,0.0583,0.0583,,,
BGT,2016-6-1,2016-6-30,2016-6-13,0.0583,0.0583,,,
BGT,2016-5-2,2016-5-31,2016-5-12,0.0583,0.0583,,,
BGT,2016-4-1,2016-4-29,2016-4-13,0.0583,0.0583,,,
BGT,2016-3-1,2016-3-31,2016-3-11,0.0583,0.0583,,,
BGT,2016-2-1,2016-2-29,2016-2-11,0.0583,0.0583,,,
BGT,2015-12-18,2016-1-8,2015-12-29,0.0583,0.0583,,,
BGT,2015-12-1,2015-12-18,2015-12-10,0.0583,0.0583,,,
BGT,2015-11-2,2015-11-30,2015-11-12,0.0583,0.0583,,,
BGT,2015-10-1,2015-10-30,2015-10-13,0.0583,0.0583,,,
BGT,2015-9-1,2015-9-30,2015-9-11,0.0653,0.0653,,,
BGT,2015-8-3,2015-8-31,2015-8-12,0.0653,0.0653,,,
BGT,2015-7-1,2015-7-31,2015-7-13,0.0653,0.0653,,,
BGT,2015-6-1,2015-6-30,2015-6-11,0.0653,0.0653,,,
BGT,2015-5-1,2015-5-29,2015-5-13,0.0653,0.0653,,,
BGT,2015-4-1,2015-4-30,2015-4-13,0.0653,0.0653,,,
BGT,2015-3-2,2015-3-31,2015-3-11,0.0653,0.0653,,,
BGT,2015-2-2,2015-2-27,2015-2-11,0.0653,0.0653,,,
BGT,2014-12-19,2015-1-9,2014-12-29,0.0653,0.0653,,,
BGT,2014-12-19,2015-1-9,2014-12-29,0.034,0.034,,,S
BGT,2014-12-1,2014-12-19,2014-12-10,0.0653,0.0653,,,
BGT,2014-11-3,2014-11-28,2014-11-12,0.0653,0.0653,,,
BGT,2014-10-1,2014-10-31,2014-10-10,0.0653,0.0653,,,
BGT,2014-9-2,2014-9-30,2014-9-11,0.0695,0.0695,,,
BGT,2014-8-1,2014-8-29,2014-8-13,0.0695,0.0695,,,
BGT,2014-7-1,2014-7-31,2014-7-11,0.0695,0.0695,,,
BGT,2014-6-2,2014-6-30,2014-6-12,0.0695,0.0695,,,
BGT,2014-5-1,2014-5-30,2014-5-13,0.07637,0.0695,,0.00687,
BGT,2014-4-1,2014-4-30,2014-4-11,0.0695,0.06557,,0.00393,
BGT,2014-3-3,2014-3-31,2014-3-12,0.0695,0.0695,,,
BGT,2014-2-3,2014-2-28,2014-2-12,0.0725,0.0725,,,
BGT,2013-12-19,2014-1-8,2013-12-27,0.0725,0.0725,,,
BGT,2013-12-2,2013-12-19,2013-12-11,0.0725,0.0725,,,
BGT,2013-11-1,2013-11-29,2013-11-13,0.0725,0.0725,,,
BGT,2013-10-1,2013-10-31,2013-10-11,0.0725,0.0725,,,
BGT,2013-9-3,2013-9-30,2013-9-12,0.0725,0.0725,,,
BGT,2013-8-1,2013-8-30,2013-8-13,0.0725,0.0725,,,
BGT,2013-7-1,2013-7-31,2013-7-11,0.0725,0.0725,,,
BGT,2013-6-3,2013-6-28,2013-6-12,0.0775,0.0775,,,
BGT,2013-5-1,2013-5-31,2013-5-13,0.0775,0.0775,,,
BGT,2013-4-1,2013-4-30,2013-4-11,0.0775,0.0775,,,
BGT,2013-3-1,2013-3-28,2013-3-13,0.0775,0.0775,,,
BGT,2013-2-1,2013-2-28,2013-2-13,0.0775,0.0775,,,
BGT,2012-12-20,2013-1-9,2012-12-27,0.0775,0.0775,,,
BGT,2012-12-20,2013-1-9,2012-12-27,0.135,0.135,,,S
BGT,2012-12-4,2012-12-18,2012-12-12,0.0775,0.0775,,,
BGT,2012-11-1,2012-11-30,2012-11-13,0.0775,0.0775,,,
BGT,2012-10-1,2012-10-31,2012-10-11,0.0775,0.0775,,,
BGT,2012-9-4,2012-9-28,2012-9-12,0.0775,0.0775,,,
BGT,2012-8-1,2012-8-31,2012-8-13,0.0775,0.0775,,,
BGT,2012-7-2,2012-7-31,2012-7-12,0.0775,0.0775,,,
BGT,2012-6-1,2012-6-29,2012-6-13,0.0775,0.0775,,,
BGT,2012-5-1,2012-5-31,2012-5-11,0.0775,0.0775,,,
BGT,2012-4-2,2012-4-30,2012-4-12,0.0775,0.0775,,,
BGT,2012-3-1,2012-3-30,2012-3-13,0.0775,0.0775,,,
BGT,2012-2-1,2012-2-29,2012-2-13,0.0775,0.0775,,,
BGT,2011-12-20,2012-1-9,2011-12-28,0.0775,0.0775,,,
BGT,2011-12-20,2012-1-9,2011-12-28,0.165,0.165,,,S
BGT,2011-12-5,2011-12-19,2011-12-12,0.0775,0.0775,,,
BGT,2011-11-1,2011-11-30,2011-11-10,0.0775,0.0775,,,
BGT,2011-10-3,2011-10-31,2011-10-12,0.0775,0.0775,,,
BGT,2011-9-1,2011-9-30,2011-9-13,0.0775,0.0775,,,
BGT,2011-8-1,2011-8-31,2011-8-11,0.0775,0.0775,,,
BGT,2011-7-1,2011-7-29,2011-7-13,0.0775,0.0775,,,
BGT,2011-6-1,2011-6-30,2011-6-13,0.0775,0.0775,,,
BGT,2011-5-2,2011-5-31,2011-5-12,0.0775,0.0775,,,
BGT,2011-4-1,2011-4-29,2011-4-13,0.0775,0.0775,,,
BGT,2011-3-1,2011-3-31,2011-3-11,0.0775,0.0775,,,
BGT,2011-2-1,2011-2-28,2011-2-11,0.075,0.075,,,
BGT,2010-12-21,2011-1-10,2010-12-29,0.16961,0.16961,,,S
BGT,2010-12-21,2011-1-10,2010-12-29,0.15,0.15,,,
BGT,2010-11-1,2010-11-30,2010-11-10,0.0725,0.0725,,,
BGT,2010-10-1,2010-10-29,2010-10-13,0.0725,0.0725,,,
BGT,2010-9-1,2010-9-30,2010-9-13,0.0725,0.0725,,,
BGT,2010-8-2,2010-8-31,2010-8-12,0.07,0.07,,,
BGT,2010-7-1,2010-8-2,2010-7-13,0.07,0.07,,,
BGT,2010-6-1,2010-6-30,2010-6-11,0.07,0.07,,,
BGT,2010-5-3,2010-5-28,2010-5-12,0.0675,0.0675,,,
BGT,2010-4-1,2010-4-30,2010-4-13,0.0675,0.0675,,,
BGT,2010-3-1,2010-3-31,2010-3-11,0.0675,0.0675,,,
ACP,2017-3-1,2017-3-31,2017-3-9,0.12,0.12,,,
ACP,2017-2-1,2017-2-28,2017-2-9,0.12,0.12,,,
ACP,2016-12-20,2017-1-17,2016-12-28,0.12,0.12,,,
ACP,2016-12-1,2016-12-16,2016-12-8,0.12,0.12,,,
ACP,2016-11-1,2016-11-30,2016-11-8,0.12,0.12,,,
ACP,2016-10-3,2016-10-31,2016-10-11,0.12,0.12,,,
ACP,2016-9-1,2016-9-30,2016-9-8,0.12,0.12,,,
ACP,2016-8-1,2016-8-31,2016-8-9,0.12,0.12,,,
ACP,2016-7-1,2016-7-29,2016-7-7,0.12,0.12,,,
ACP,2016-6-1,2016-6-30,2016-6-9,0.12,0.12,,,
ACP,2016-5-2,2016-5-31,2016-5-10,0.12,0.12,,,
ACP,2016-4-1,2016-4-29,2016-4-7,0.12,0.12,,,
ACP,2016-3-1,2016-3-31,2016-3-9,0.12,0.12,,,
ACP,2016-2-1,2016-2-29,2016-2-9,0.12,0.12,,,
ACP,2015-12-21,2016-1-14,2015-12-29,0.12,0.12,,,
ACP,2015-12-1,2015-12-16,2015-12-9,0.12,0.12,,,
ACP,2015-11-2,2015-11-30,2015-11-10,0.12,0.12,,,
ACP,2015-10-1,2015-10-30,2015-10-8,0.12,0.12,,,
ACP,2015-9-1,2015-9-30,2015-9-9,0.12,0.12,,,
ACP,2015-8-3,2015-8-31,2015-8-11,0.12,0.12,,,
ACP,2015-7-1,2015-7-31,2015-7-9,0.12,0.12,,,
ACP,2015-6-1,2015-6-30,2015-6-9,0.12,0.12,,,
ACP,2015-5-1,2015-5-29,2015-5-7,0.12,0.12,,,
ACP,2015-2-2,2015-2-27,2015-2-10,0.12,0.12,,,
ACP,2015-2-2,2015-3-31,2015-3-10,0.12,0.12,,,
ACP,2015-2-2,2015-4-30,2015-4-9,0.12,0.12,,,
ACP,2014-12-19,2015-1-14,2014-12-29,0.12,0.12,,,
ACP,2014-12-19,2015-1-14,2014-12-29,0.4042,0.146,0.1702,,S
ACP,2014-12-1,2014-12-16,2014-12-9,0.12,0.12,,,
ACP,2014-11-3,2014-11-28,2014-11-13,0.12,0.12,,,
ACP,2014-8-1,2014-8-29,2014-8-7,0.12,0.12,,,
ACP,2014-8-1,2014-9-30,2014-9-10,0.12,0.12,,,
ACP,2014-8-1,2014-10-31,2014-10-9,0.12,0.12,,,
ACP,2014-5-1,2014-5-30,2014-5-8,0.12,0.12,,,
ACP,2014-5-1,2014-6-30,2014-6-10,0.12,0.12,,,
ACP,2014-5-1,2014-7-31,2014-7-9,0.12,0.12,,,
ACP,2014-2-3,2014-2-28,2014-2-11,0.12,0.12,,,
ACP,2014-2-3,2014-3-31,2014-3-11,0.12,0.12,,,
ACP,2014-2-3,2014-4-30,2014-4-9,0.12,0.12,,,
ACP,2013-12-20,2014-1-14,2013-12-27,0.12,0.12,,,
ACP,2013-12-20,2014-1-14,2013-12-27,0.169,0.1,,,S
ACP,2013-12-2,2013-12-16,2013-12-10,0.12,0.12,,,
ACP,2013-11-1,2013-11-29,2013-11-14,0.12,0.12,,,
ACP,2013-8-1,2013-8-30,2013-8-13,0.12,0.12,,,
ACP,2013-8-1,2013-9-30,2013-9-13,0.12,0.12,,,
ACP,2013-8-1,2013-10-31,2013-10-11,0.12,0.12,,,
ACP,2013-5-1,2013-7-31,2013-7-11,0.12,0.12,,,
ACP,2013-5-1,2013-6-28,2013-6-13,0.12,0.12,,,
ACP,2013-5-1,2013-5-31,2013-5-13,0.12,0.12,,,
ACP,2013-2-1,2013-2-28,2013-2-13,0.12,0.12,,,
ACP,2013-2-1,2013-3-28,2013-3-13,0.12,0.12,,,
ACP,2013-2-1,2013-4-30,2013-4-11,0.12,0.12,,,
ACP,2012-12-20,2013-1-14,2012-12-27,0.12,0.12,,,
ACP,2012-12-3,2012-12-17,2012-12-11,0.12,0.12,,,
ACP,2012-10-1,2012-10-31,2012-10-11,0.12,0.12,,,
ACP,2012-10-1,2012-11-30,2012-11-13,0.12,0.12,,,
ACP,2012-7-2,2012-7-31,2012-7-12,0.12,0.12,,,
ACP,2012-7-2,2012-8-31,2012-8-13,0.12,0.12,,,
ACP,2012-7-2,2012-9-28,2012-9-14,0.12,0.12,,,
ACP,2012-4-2,2012-5-31,2012-5-11,0.12,0.12,,,
ACP,2012-4-2,2012-6-29,2012-6-13,0.12,0.12,,,
ACP,2012-4-2,2012-4-30,2012-4-12,0.12,0.12,,,
ACP,2011-12-20,2012-1-13,2011-12-28,0.12,0.12,,,
ACP,2011-12-20,2012-2-29,2012-2-13,0.12,0.12,,,
ACP,2011-12-20,2012-3-30,2012-3-13,0.12,0.12,,,
ACP,2011-12-1,2011-12-16,2011-12-8,0.13,0.13,,,
ACP,2011-11-1,2011-11-30,2011-11-11,0.13,0.13,,,
ACP,2011-10-3,2011-10-31,2011-10-13,0.13,0.13,,,
ACP,2011-7-1,2011-8-31,2011-8-11,0.13,0.13,,,
ACP,2011-7-1,2011-9-30,2011-9-13,0.13,0.13,,,
ACP,2011-7-1,2011-7-29,2011-7-13,0.13,0.13,,,
ACP,2011-6-1,2011-6-30,2011-6-13,0.13,0.13,,,
ACP,2011-5-2,2011-5-31,2011-5-12,0.13,0.13,,,
ACP,2011-3-7,2011-4-29,2011-4-13,0.13,0.13,,,
AFT,2017-2-16,2017-3-31,2017-3-17,0.09,0.09,,,
AFT,2017-1-23,2017-2-28,2017-2-13,0.09,0.09,,,
AFT,2016-12-20,2017-1-31,2017-1-17,0.09,0.09,,,
AFT,2016-11-14,2016-12-30,2016-12-15,0.09,0.09,,,
AFT,2016-10-24,2016-11-30,2016-11-15,0.09,0.09,,,
AFT,2016-9-29,2016-10-31,2016-10-17,0.09,0.09,,,
AFT,2016-8-17,2016-9-30,2016-9-16,0.09,0.09,,,
AFT,2016-7-29,2016-8-31,2016-8-17,0.09,0.09,,,
AFT,2016-6-27,2016-7-29,2016-7-15,0.09,0.09,,,
AFT,2016-5-19,2016-6-30,2016-6-16,0.09,0.09,,,
AFT,2016-4-28,2016-5-31,2016-5-16,0.09,0.09,,,
AFT,2016-3-23,2016-4-29,2016-4-15,0.09,0.09,,,
AFT,2016-2-24,2016-3-31,2016-3-16,0.09,0.09,,,
AFT,2016-1-29,2016-2-29,2016-2-12,0.09,0.09,,,
AFT,2015-12-23,2016-1-29,2016-1-15,0.0977,0.0977,,,
AFT,2015-12-8,2015-12-31,2015-12-16,0.0583,0.0583,,,S
AFT,2015-11-13,2015-12-31,2015-12-16,0.0977,0.0977,,,
AFT,2015-10-22,2015-11-30,2015-11-13,0.0977,0.0977,,,
AFT,2015-9-23,2015-10-30,2015-10-16,0.0977,0.0977,,,
AFT,2015-8-7,2015-9-30,2015-9-16,0.0977,0.0977,,,
AFT,2015-7-27,2015-8-31,2015-8-17,0.0977,0.0977,,,
AFT,2015-6-22,2015-7-31,2015-7-17,0.0977,0.0977,,,
AFT,2015-5-14,2015-6-30,2015-6-16,0.0977,0.0977,,,
AFT,2015-4-23,2015-5-29,2015-5-14,0.0977,0.0977,,,
AFT,2015-3-19,2015-4-30,2015-4-16,0.0977,0.0977,,,
AFT,2015-2-13,2015-3-31,2015-3-17,0.0977,0.0977,,,
AFT,2015-1-20,2015-2-27,2015-2-13,0.0957,0.0957,,,
AFT,2014-12-18,2015-1-30,2015-1-16,0.0957,0.0957,,,
AFT,2014-12-15,2014-12-31,2014-12-23,0.069,0.069,,,S
AFT,2014-11-12,2014-12-31,2014-12-16,0.0957,0.0957,,,
AFT,2014-10-20,2014-11-28,2014-11-13,0.0957,0.0957,,,
AFT,2014-9-15,2014-10-31,2014-10-17,0.0957,0.0957,,,
AFT,2014-8-13,2014-9-30,2014-9-16,0.0957,0.0957,,,
AFT,2014-7-16,2014-8-29,2014-8-15,0.0957,0.0957,,,
AFT,2014-6-16,2014-7-31,2014-7-17,0.0957,0.0957,,,
AFT,2014-5-13,2014-6-30,2014-6-16,0.0957,0.0957,,,
AFT,2014-4-17,2014-5-30,2014-5-15,0.0967,0.0967,,,
AFT,2014-3-19,2014-4-30,2014-4-15,0.0977,0.0977,,,
AFT,2014-2-11,2014-3-31,2014-3-17,0.0987,0.0987,,,
AFT,2014-1-24,2014-2-28,2014-2-13,0.0997,0.0997,,,
AFT,2013-12-13,2014-1-31,2014-1-16,0.0997,0.0997,,,
AFT,2013-12-12,2013-12-31,2013-12-16,0.02,0.02,,,S
AFT,2013-11-13,2013-12-31,2013-12-16,0.0997,0.0997,,,
AFT,2013-10-16,2013-11-29,2013-11-14,0.0997,0.0997,,,
AFT,2013-9-16,2013-10-31,2013-10-17,0.0997,0.0997,,,
AFT,2013-8-19,2013-9-30,2013-9-16,0.101,0.101,,,
AFT,2013-7-30,2013-8-30,2013-8-16,0.105,0.105,,,
AFT,2013-6-27,2013-7-31,2013-7-17,0.105,0.105,,,
AFT,2013-5-14,2013-6-28,2013-6-14,0.105,0.105,,,
AFT,2013-4-22,2013-5-31,2013-5-16,0.105,0.105,,,
AFT,2013-3-26,2013-4-30,2013-4-16,0.105,0.105,,,
AFT,2013-2-13,2013-3-28,2013-3-14,0.105,0.105,,,
AFT,2012-11-9,2012-12-31,2012-12-14,0.105,0.105,,,
AFT,2012-11-9,2013-2-28,2013-2-13,0.105,0.105,,,
AFT,2012-11-9,2013-1-31,2013-1-16,0.105,0.105,,,
AFT,2012-8-13,2012-9-28,2012-9-14,0.105,0.105,,,
AFT,2012-8-13,2012-11-30,2012-11-15,0.105,0.105,,,
AFT,2012-8-13,2012-10-31,2012-10-17,0.105,0.105,,,
AFT,2012-5-21,2012-7-31,2012-7-17,0.105,0.105,,,
AFT,2012-5-21,2012-8-31,2012-8-17,0.105,0.105,,,
AFT,2012-5-21,2012-6-29,2012-6-15,0.105,0.105,,,
AFT,2012-2-15,2012-3-30,2012-3-16,0.105,0.105,,,
AFT,2012-2-15,2012-4-30,2012-4-16,0.105,0.105,,,
AFT,2012-2-15,2012-5-31,2012-5-16,0.105,0.105,,,
AFT,2012-1-23,2012-2-29,2012-2-14,0.105,0.105,,,
AFT,2011-11-1,2011-11-30,2011-11-15,0.105,0.105,,,
AFT,2011-11-1,2011-12-30,2011-12-15,0.105,0.105,,,
AFT,2011-11-1,2011-12-30,2011-12-15,0.084,0.084,,,S
AFT,2011-11-1,2012-1-31,2012-1-17,0.105,0.105,,,
AFT,2011-7-14,2011-8-31,2011-8-17,0.101,0.101,,,
AFT,2011-7-14,2011-9-30,2011-9-21,0.101,0.101,,,
AFT,2011-7-14,2011-10-31,2011-10-19,0.101,0.101,,,
AFT,2011-4-4,2011-5-31,2011-5-18,0.101,0.101,,,
AFT,2011-4-4,2011-6-30,2011-6-16,0.101,0.101,,,
AFT,2011-4-4,2011-7-29,2011-7-15,0.101,0.101,,,
ARDC,2017-1-12,2017-1-31,2017-1-19,0.1025,0.08673,,,
ARDC,2017-1-11,2017-2-28,2017-2-21,0.1025,0.08673,,,
ARDC,2017-1-11,2017-3-31,2017-3-21,0.1025,0.08673,,,
ARDC,2016-10-11,2016-10-31,2016-10-19,0.1025,0.08673,,,
ARDC,2016-10-11,2016-11-30,2016-11-22,0.1025,0.08673,,,
ARDC,2016-10-11,2016-12-30,2016-12-20,0.1025,0.08673,,,
ARDC,2016-7-13,2016-7-29,2016-7-21,0.1025,0.08673,,,
ARDC,2016-7-13,2016-8-31,2016-8-16,0.1025,0.08673,,,
ARDC,2016-7-13,2016-9-30,2016-9-20,0.1025,0.08673,,,
ARDC,2016-4-11,2016-4-29,2016-4-19,0.11,0.09308,,,
ARDC,2016-4-11,2016-5-31,2016-5-17,0.11,0.09308,,,
