Ticker,Date,Share Price,Net Asset Value,Premium / Discount
VPV,2016-10-4,13.5,14.67,-7.98%
VPV,2016-10-5,13.44,14.61,-8.01%
VPV,2016-10-6,13.42,14.59,-8.02%
VPV,2016-10-7,13.4079,14.59,-8.1%
VPV,2016-10-10,13.45,14.59,-7.81%
VPV,2016-10-11,13.31,14.55,-8.52%
VPV,2016-10-12,13.17,14.47,-8.98%
VPV,2016-10-13,13.07,14.47,-9.68%
VPV,2016-10-14,12.99,14.46,-10.17%
VPV,2016-10-17,12.78,14.45,-11.56%
VPV,2016-10-18,12.89,14.45,-10.8%
VPV,2016-10-19,12.97,14.45,-10.24%
VPV,2016-10-20,12.99,14.46,-10.17%
VPV,2016-10-21,13.07,14.47,-9.68%
VPV,2016-10-24,13.04,14.46,-9.82%
VPV,2016-10-25,13.05,14.46,-9.75%
VPV,2016-10-26,12.98,14.46,-10.24%
VPV,2016-10-27,12.9,14.42,-10.54%
VPV,2016-10-28,12.8,14.44,-11.36%
VPV,2016-10-31,12.78,14.44,-11.5%
VPV,2016-11-1,12.86,14.45,-11%
VPV,2016-11-2,12.93,14.47,-10.64%
VPV,2016-11-3,12.96,14.47,-10.44%
VPV,2016-11-4,12.913,14.47,-10.76%
VPV,2016-11-7,12.88,14.45,-10.87%
VPV,2016-11-8,12.89,14.43,-10.67%
VPV,2016-11-9,12.68,14.26,-11.08%
VPV,2016-11-10,12.35,14.18,-12.91%
VPV,2016-11-11,12.31,14.18,-13.19%
VPV,2016-11-14,12.11,13.95,-13.19%
VPV,2016-11-15,12.36,13.92,-11.21%
VPV,2016-11-16,12.21,13.91,-12.22%
VPV,2016-11-17,12.09,13.91,-13.08%
VPV,2016-11-18,12.08,13.89,-13.03%
VPV,2016-11-21,12.19,13.85,-11.99%
VPV,2016-11-22,12.2395,13.82,-11.44%
VPV,2016-11-23,12.12,13.79,-12.11%
VPV,2016-11-25,12.14,13.8,-12.03%
VPV,2016-11-28,12.2,13.77,-11.4%
VPV,2016-11-29,12.15,13.74,-11.57%
VPV,2016-11-30,12.15,13.67,-11.12%
VPV,2016-12-1,11.95,13.57,-11.94%
VPV,2016-12-2,11.96,13.59,-11.99%
VPV,2016-12-5,11.99,13.6,-11.84%
VPV,2016-12-6,12.1,13.68,-11.55%
VPV,2016-12-7,12.27,13.81,-11.15%
VPV,2016-12-8,12.12,13.79,-12.11%
VPV,2016-12-9,12.07,13.79,-12.47%
VPV,2016-12-12,11.99,13.7,-12.48%
VPV,2016-12-13,12.18,13.7,-11.09%
VPV,2016-12-14,12.23,13.71,-10.8%
VPV,2016-12-15,12.1,13.63,-11.23%
VPV,2016-12-16,12.13,13.64,-11.07%
VPV,2016-12-19,12.21,13.66,-10.61%
VPV,2016-12-20,12.14,13.67,-11.19%
VPV,2016-12-21,12.14,13.69,-11.32%
VPV,2016-12-22,12.09,13.71,-11.82%
VPV,2016-12-23,12.09,13.73,-11.94%
VPV,2016-12-27,12,13.73,-12.6%
VPV,2016-12-28,12.07,13.75,-12.22%
VPV,2016-12-29,12.12,13.78,-12.05%
VPV,2016-12-30,12.16,13.79,-11.82%
VPV,2017-1-3,12.23,13.79,-11.31%
VPV,2017-1-4,12.29,13.81,-11.01%
VPV,2017-1-5,12.31,13.85,-11.12%
VPV,2017-1-6,12.32,13.86,-11.11%
VPV,2017-1-9,12.36,13.88,-10.95%
VPV,2017-1-10,12.35,13.9,-11.15%
VPV,2017-1-11,12.32,13.93,-11.56%
VPV,2017-1-12,12.39,13.97,-11.31%
VPV,2017-1-13,12.37,13.95,-11.33%
VPV,2017-1-17,12.37,13.92,-11.14%
VPV,2017-1-18,12.35,13.9,-11.15%
VPV,2017-1-19,12.28,13.83,-11.21%
VPV,2017-1-20,12.24,13.79,-11.24%
VPV,2017-1-23,12.29,13.79,-10.88%
VPV,2017-1-24,12.23,13.79,-11.31%
VPV,2017-1-25,12.18,13.76,-11.48%
VPV,2017-1-26,12.22,13.75,-11.13%
VPV,2017-1-27,12.34,13.77,-10.38%
VPV,2017-1-30,12.3599,13.77,-10.24%
VPV,2017-1-31,12.4,13.78,-10.01%
VPV,2017-2-1,12.38,13.78,-10.16%
VPV,2017-2-2,12.34,13.79,-10.51%
VPV,2017-2-3,12.37,13.8,-10.36%
VPV,2017-2-6,12.36,13.81,-10.5%
VPV,2017-2-7,12.39,13.83,-10.41%
VPV,2017-2-8,12.4,13.86,-10.53%
VPV,2017-2-9,12.33,13.84,-10.91%
VPV,2017-2-10,12.32,13.83,-10.92%
VPV,2017-2-13,12.31,13.77,-10.6%
VPV,2017-2-14,12.25,13.74,-10.84%
VPV,2017-2-15,12.15,13.7,-11.31%
VPV,2017-2-16,12.19,13.72,-11.15%
VPV,2017-2-17,12.19,13.76,-11.41%
VPV,2017-2-21,12.189,13.75,-11.35%
VPV,2017-2-22,12.19,13.76,-11.41%
VPV,2017-2-23,12.22,13.78,-11.32%
VPV,2017-2-24,12.2601,13.84,-11.42%
VPV,2017-2-27,12.25,13.83,-11.42%
VPV,2017-2-28,12.29,13.83,-11.14%
VPV,2017-3-1,12.24,13.78,-11.18%
VPV,2017-3-2,12.18,13.75,-11.42%
VPV,2017-3-3,12.13,13.74,-11.72%
VPV,2017-3-6,12.12,13.74,-11.79%
VPV,2017-3-7,12.12,13.73,-11.73%
MPA,2010-2-1,13.36,14.95,-10.64%
MPA,2010-2-2,13.4,14.98,-10.55%
MPA,2010-2-3,13.36,14.99,-10.87%
MPA,2010-2-4,13.23,15.06,-12.15%
MPA,2010-2-5,13.25,15.08,-12.14%
MPA,2010-2-8,13.34,15.07,-11.48%
MPA,2010-2-9,13.32,15.06,-11.55%
MPA,2010-2-10,13.35,15,-11%
MPA,2010-2-11,13.35,14.99,-10.94%
MPA,2010-2-12,13.34,15,-11.07%
MPA,2010-2-16,13.35,15.01,-11.06%
MPA,2010-2-17,13.4,15.01,-10.73%
MPA,2010-2-18,13.39,14.99,-10.67%
MPA,2010-2-19,13.32,14.99,-11.14%
MPA,2010-2-22,13.3,14.99,-11.27%
MPA,2010-2-23,13.32,15.02,-11.32%
MPA,2010-2-24,13.4,15.02,-10.79%
MPA,2010-2-25,13.41,15.02,-10.72%
MPA,2010-2-26,13.44,15.04,-10.64%
MPA,2010-3-1,13.46,15.04,-10.51%
MPA,2010-3-2,13.52,15.05,-10.17%
MPA,2010-3-3,13.53,15.06,-10.16%
MPA,2010-3-4,13.55,15.09,-10.21%
MPA,2010-3-5,13.6,15.09,-9.87%
MPA,2010-3-8,13.65,15.09,-9.54%
MPA,2010-3-9,13.67,15.09,-9.41%
MPA,2010-3-10,13.74,15.1,-9.01%
MPA,2010-3-11,13.71,15.03,-8.78%
MPA,2010-3-12,13.76,15.05,-8.57%
MPA,2010-3-15,13.85,15.05,-7.97%
MPA,2010-3-16,13.86,15.05,-7.91%
MPA,2010-3-17,13.86,15.05,-7.91%
MPA,2010-3-18,13.87,15.05,-7.84%
MPA,2010-3-19,13.86,15.06,-7.97%
MPA,2010-3-22,13.86,15.07,-8.03%
MPA,2010-3-23,13.89,15.05,-7.71%
MPA,2010-3-24,13.85,15.01,-7.73%
MPA,2010-3-25,13.83,14.97,-7.62%
MPA,2010-3-26,13.81,14.96,-7.69%
MPA,2010-3-29,13.86,14.96,-7.35%
MPA,2010-3-30,13.8,14.94,-7.63%
MPA,2010-3-31,13.82,14.95,-7.56%
MPA,2010-4-1,13.86,14.96,-7.35%
MPA,2010-4-5,13.85,14.96,-7.42%
MPA,2010-4-6,13.88,14.95,-7.16%
MPA,2010-4-7,13.9,14.95,-7.02%
MPA,2010-4-8,13.88,14.95,-7.16%
MPA,2010-4-9,13.88,14.96,-7.22%
MPA,2010-4-12,13.9,14.97,-7.15%
MPA,2010-4-13,13.86,14.92,-7.1%
MPA,2010-4-14,13.9,14.95,-7.02%
MPA,2010-4-15,13.9,14.96,-7.09%
MPA,2010-4-16,13.93,14.99,-7.07%
MPA,2010-4-19,13.96,14.99,-6.87%
MPA,2010-4-20,13.96,15,-6.93%
MPA,2010-4-21,13.98,15.04,-7.05%
MPA,2010-4-22,14.02,15.05,-6.84%
MPA,2010-4-23,14.02,15.05,-6.84%
MPA,2010-4-26,13.99,15.06,-7.1%
MPA,2010-4-27,13.99,15.11,-7.41%
MPA,2010-4-28,14.01,15.11,-7.28%
MPA,2010-4-29,14.01,15.11,-7.28%
MPA,2010-4-30,14.04,15.13,-7.2%
MPA,2010-5-3,14.12,15.12,-6.61%
MPA,2010-5-4,14.17,15.14,-6.41%
MPA,2010-5-5,14.18,15.17,-6.53%
MPA,2010-5-6,14,15.21,-7.96%
MPA,2010-5-7,14.04,15.19,-7.57%
MPA,2010-5-10,14.11,15.17,-6.99%
MPA,2010-5-11,14.15,15.17,-6.72%
MPA,2010-5-12,14.19,15.11,-6.09%
MPA,2010-5-13,14.16,15.14,-6.47%
MPA,2010-5-14,14.19,15.19,-6.58%
MPA,2010-5-17,14.07,15.19,-7.37%
MPA,2010-5-18,14.05,15.21,-7.63%
MPA,2010-5-19,14.13,15.24,-7.28%
MPA,2010-5-20,14.08,15.27,-7.79%
MPA,2010-5-21,14.13,15.3,-7.65%
MPA,2010-5-24,14.15,15.3,-7.52%
MPA,2010-5-25,14.18,15.34,-7.56%
MPA,2010-5-26,14.24,15.33,-7.11%
MPA,2010-5-27,14.29,15.3,-6.6%
MPA,2010-5-28,14.34,15.3,-6.27%
MPA,2010-6-1,14.34,15.31,-6.34%
MPA,2010-6-2,14.44,15.32,-5.74%
MPA,2010-6-3,14.46,15.3,-5.49%
MPA,2010-6-4,14.44,15.31,-5.68%
MPA,2010-6-7,14.43,15.31,-5.75%
MPA,2010-6-8,14.36,15.31,-6.21%
MPA,2010-6-9,14.39,15.31,-6.01%
MPA,2010-6-10,14.43,15.27,-5.5%
MPA,2010-6-11,14.39,15.2,-5.33%
MPA,2010-6-14,14.29,15.15,-5.68%
MPA,2010-6-15,14.39,15.13,-4.89%
MPA,2010-6-16,14.38,15.14,-5.02%
MPA,2010-6-17,14.39,15.14,-4.95%
MPA,2010-6-18,14.39,15.14,-4.95%
MPA,2010-6-21,14.35,15.14,-5.22%
MPA,2010-6-22,14.39,15.14,-4.95%
MPA,2010-6-23,14.39,15.16,-5.08%
MPA,2010-6-24,14.43,15.17,-4.88%
MPA,2010-6-25,14.46,15.18,-4.74%
MPA,2010-6-28,14.51,15.18,-4.41%
MPA,2010-6-29,14.6,15.19,-3.88%
MPA,2010-6-30,14.59,15.21,-4.08%
MPA,2010-7-1,14.61,15.24,-4.13%
MPA,2010-7-2,14.68,15.26,-3.8%
MPA,2010-7-6,14.71,15.26,-3.6%
MPA,2010-7-7,14.87,15.29,-2.75%
MPA,2010-7-8,14.82,15.29,-3.07%
MPA,2010-7-9,14.82,15.3,-3.14%
MPA,2010-7-12,14.87,15.31,-2.87%
MPA,2010-7-13,14.88,15.24,-2.36%
MPA,2010-7-14,14.94,15.26,-2.1%
MPA,2010-7-15,14.9,15.28,-2.49%
MPA,2010-7-16,14.96,15.3,-2.22%
MPA,2010-7-19,14.99,15.3,-2.03%
MPA,2010-7-20,15.05,15.32,-1.76%
MPA,2010-7-21,15.01,15.34,-2.15%
MPA,2010-7-22,14.93,15.35,-2.74%
MPA,2010-7-23,14.91,15.36,-2.93%
MPA,2010-7-26,14.99,15.36,-2.41%
MPA,2010-7-27,15.05,15.36,-2.02%
MPA,2010-7-28,15.1,15.36,-1.69%
MPA,2010-7-29,15.12,15.37,-1.63%
MPA,2010-7-30,15.26,15.38,-0.78%
MPA,2010-8-2,15.39,15.38,0.07%
MPA,2010-8-3,15.41,15.4,0.06%
MPA,2010-8-4,15.48,15.41,0.45%
MPA,2010-8-5,15.44,15.43,0.06%
MPA,2010-8-6,15.61,15.46,0.97%
MPA,2010-8-9,15.54,15.46,0.52%
MPA,2010-8-10,15.57,15.5,0.45%
MPA,2010-8-11,15.68,15.55,0.84%
MPA,2010-8-12,15.65,15.51,0.9%
MPA,2010-8-13,15.65,15.55,0.64%
MPA,2010-8-16,15.58,15.57,0.06%
MPA,2010-8-17,15.58,15.6,-0.13%
MPA,2010-8-18,15.58,15.64,-0.38%
MPA,2010-8-19,15.68,15.67,0.06%
MPA,2010-8-20,15.57,15.71,-0.89%
MPA,2010-8-23,15.6,15.71,-0.7%
MPA,2010-8-24,15.57,15.78,-1.33%
MPA,2010-8-25,15.5,15.84,-2.15%
MPA,2010-8-26,15.56,15.84,-1.77%
MPA,2010-8-27,15.53,15.83,-1.9%
MPA,2010-8-30,15.56,15.83,-1.71%
MPA,2010-8-31,15.52,15.86,-2.14%
MPA,2010-9-1,15.6,15.85,-1.58%
MPA,2010-9-2,15.64,15.85,-1.32%
MPA,2010-9-3,15.65,15.81,-1.01%
MPA,2010-9-7,15.63,15.81,-1.14%
MPA,2010-9-8,15.61,15.8,-1.2%
MPA,2010-9-9,15.6,15.79,-1.2%
MPA,2010-9-10,15.6,15.79,-1.2%
MPA,2010-9-13,15.59,15.72,-0.83%
MPA,2010-9-14,15.59,15.72,-0.83%
MPA,2010-9-15,15.45,15.73,-1.78%
MPA,2010-9-16,15.5,15.71,-1.34%
MPA,2010-9-17,15.51,15.72,-1.34%
MPA,2010-9-20,15.51,15.72,-1.34%
MPA,2010-9-21,15.47,15.73,-1.65%
MPA,2010-9-22,15.44,15.78,-2.15%
MPA,2010-9-23,15.41,15.8,-2.47%
MPA,2010-9-24,15.24,15.81,-3.61%
MPA,2010-9-27,15.28,15.81,-3.35%
MPA,2010-9-28,15.27,15.81,-3.42%
MPA,2010-9-29,15.36,15.81,-2.85%
MPA,2010-9-30,15.29,15.8,-3.23%
MPA,2010-10-1,15.34,15.78,-2.79%
MPA,2010-10-4,15.28,15.75,-2.98%
MPA,2010-10-5,15.18,15.74,-3.56%
MPA,2010-10-6,15.21,15.77,-3.55%
MPA,2010-10-7,15.24,15.79,-3.48%
MPA,2010-10-8,15.21,15.81,-3.8%
MPA,2010-10-11,15.07,15.81,-4.68%
MPA,2010-10-12,15.1,15.82,-4.55%
MPA,2010-10-13,14.97,15.73,-4.83%
MPA,2010-10-14,14.97,15.73,-4.83%
MPA,2010-10-15,14.93,15.7,-4.9%
MPA,2010-10-18,15.04,15.7,-4.2%
MPA,2010-10-19,15,15.72,-4.58%
MPA,2010-10-20,14.99,15.72,-4.64%
MPA,2010-10-21,15.04,15.72,-4.33%
MPA,2010-10-22,15.04,15.73,-4.39%
MPA,2010-10-25,15.03,15.72,-4.39%
MPA,2010-10-26,14.92,15.68,-4.85%
MPA,2010-10-27,14.9,15.62,-4.61%
MPA,2010-10-28,14.95,15.61,-4.23%
MPA,2010-10-29,14.95,15.62,-4.29%
MPA,2010-11-1,14.96,15.62,-4.23%
MPA,2010-11-2,15,15.6,-3.85%
MPA,2010-11-3,14.99,15.58,-3.79%
MPA,2010-11-4,14.99,15.58,-3.79%
MPA,2010-11-5,14.85,15.56,-4.56%
MPA,2010-11-8,14.71,15.53,-5.28%
MPA,2010-11-9,14.66,15.39,-4.74%
MPA,2010-11-10,14.26,15.24,-6.43%
MPA,2010-11-11,13.82,15.25,-9.38%
MPA,2010-11-12,13.87,15.21,-8.81%
MPA,2010-11-15,13.42,15.02,-10.65%
MPA,2010-11-16,13.73,14.77,-7.04%
MPA,2010-11-17,13.88,14.45,-3.94%
MPA,2010-11-18,13.59,14.55,-6.6%
MPA,2010-11-19,13.69,14.72,-7%
MPA,2010-11-22,13.98,14.78,-5.41%
MPA,2010-11-23,14.08,14.87,-5.31%
MPA,2010-11-24,14.06,14.87,-5.45%
MPA,2010-11-26,14.21,14.88,-4.5%
MPA,2010-11-29,14.17,14.89,-4.84%
MPA,2010-11-30,14.12,14.96,-5.61%
MPA,2010-12-1,14.05,14.91,-5.77%
MPA,2010-12-2,13.85,14.88,-6.92%
MPA,2010-12-3,13.74,14.87,-7.6%
MPA,2010-12-6,13.69,14.87,-7.94%
MPA,2010-12-7,13.45,14.72,-8.63%
MPA,2010-12-8,13.31,14.49,-8.14%
MPA,2010-12-9,13.2,14.51,-9.03%
MPA,2010-12-10,13.22,14.49,-8.76%
MPA,2010-12-13,12.89,14.25,-9.54%
MPA,2010-12-14,12.7,13.93,-8.83%
MPA,2010-12-15,12.94,13.91,-6.97%
MPA,2010-12-16,13.25,14.01,-5.42%
MPA,2010-12-17,13.35,14.2,-5.99%
MPA,2010-12-20,13.03,14.22,-8.37%
MPA,2010-12-21,13,14.23,-8.64%
MPA,2010-12-22,13.21,14.24,-7.23%
MPA,2010-12-23,13.07,14.25,-8.28%
MPA,2010-12-27,13.2,14.25,-7.37%
MPA,2010-12-28,13.14,14.23,-7.66%
MPA,2010-12-29,13.34,14.23,-6.25%
MPA,2010-12-30,13.34,14.23,-6.25%
MPA,2010-12-31,13.45,14.23,-5.48%
MPA,2011-1-3,13.56,14.25,-4.84%
MPA,2011-1-4,13.61,14.26,-4.56%
MPA,2011-1-5,13.6,14.2,-4.23%
MPA,2011-1-6,13.61,14.15,-3.82%
MPA,2011-1-7,13.65,14.16,-3.6%
MPA,2011-1-10,13.56,14.12,-3.97%
MPA,2011-1-11,13.49,14.05,-3.99%
MPA,2011-1-12,13.38,13.8,-3.04%
MPA,2011-1-13,13.08,13.61,-3.89%
MPA,2011-1-14,12.77,13.46,-5.13%
MPA,2011-1-18,12.7,13.45,-5.58%
MPA,2011-1-19,12.72,13.53,-5.99%
MPA,2011-1-20,12.88,13.58,-5.15%
MPA,2011-1-21,13.17,13.65,-3.52%
MPA,2011-1-24,13.36,13.69,-2.41%
MPA,2011-1-25,13.34,13.79,-3.26%
MPA,2011-1-26,13.25,13.82,-4.12%
MPA,2011-1-27,13.21,13.84,-4.55%
MPA,2011-1-28,13.1,13.88,-5.62%
MPA,2011-1-31,13.24,13.89,-4.68%
MPA,2011-2-1,13.2,13.86,-4.76%
MPA,2011-2-2,13.29,13.85,-4.04%
MPA,2011-2-3,13.28,13.81,-3.84%
MPA,2011-2-4,13.27,13.74,-3.42%
MPA,2011-2-7,13.28,13.77,-3.56%
MPA,2011-2-8,13.31,13.75,-3.2%
MPA,2011-2-9,13.28,13.75,-3.42%
MPA,2011-2-10,13.25,13.78,-3.85%
MPA,2011-2-11,13.22,13.77,-3.99%
MPA,2011-2-14,13.13,13.78,-4.72%
MPA,2011-2-15,13.09,13.87,-5.62%
MPA,2011-2-16,13.31,13.95,-4.59%
MPA,2011-2-17,13.55,14.03,-3.42%
MPA,2011-2-18,13.32,14.06,-5.26%
MPA,2011-2-22,13.16,14.13,-6.86%
MPA,2011-2-23,13.28,14.17,-6.28%
MPA,2011-2-24,13.37,14.2,-5.85%
MPA,2011-2-25,13.33,14.26,-6.52%
MPA,2011-2-28,13.43,14.26,-5.82%
MPA,2011-3-1,13.44,14.27,-5.82%
MPA,2011-3-2,13.49,14.27,-5.47%
MPA,2011-3-3,13.52,14.23,-4.99%
MPA,2011-3-4,13.55,14.23,-4.78%
MPA,2011-3-7,13.54,14.22,-4.78%
MPA,2011-3-8,13.65,14.2,-3.87%
MPA,2011-3-9,13.57,14.21,-4.5%
MPA,2011-3-10,13.5,14.2,-4.93%
MPA,2011-3-11,13.6,14.14,-3.82%
MPA,2011-3-14,13.43,14.14,-5.02%
MPA,2011-3-15,13.42,14.23,-5.69%
MPA,2011-3-16,13.49,14.28,-5.53%
MPA,2011-3-17,13.5,14.28,-5.46%
MPA,2011-3-18,13.54,14.29,-5.25%
MPA,2011-3-21,13.65,14.25,-4.22%
MPA,2011-3-22,13.53,14.25,-5.05%
MPA,2011-3-23,13.65,14.25,-4.21%
MPA,2011-3-24,13.71,14.2,-3.45%
MPA,2011-3-25,13.75,14.21,-3.24%
MPA,2011-3-28,13.8,14.19,-2.75%
MPA,2011-3-29,13.79,14.14,-2.48%
MPA,2011-3-30,13.81,14.1,-2.06%
MPA,2011-3-31,13.83,14.08,-1.78%
MPA,2011-4-1,13.9,14.09,-1.35%
MPA,2011-4-4,13.88,14.09,-1.49%
MPA,2011-4-5,13.99,14.09,-0.71%
MPA,2011-4-6,13.88,14.07,-1.35%
MPA,2011-4-7,13.71,14.07,-2.56%
MPA,2011-4-8,13.7,14.05,-2.49%
MPA,2011-4-11,13.56,14.05,-3.49%
MPA,2011-4-12,13.48,14.08,-4.29%
MPA,2011-4-13,13.39,14.02,-4.49%
MPA,2011-4-14,13.39,14.07,-4.83%
MPA,2011-4-15,13.45,14.1,-4.61%
MPA,2011-4-18,13.39,14.12,-5.18%
MPA,2011-4-19,13.43,14.15,-5.09%
MPA,2011-4-20,13.4,14.2,-5.63%
MPA,2011-4-21,13.43,14.24,-5.7%
MPA,2011-4-25,13.34,14.28,-6.58%
MPA,2011-4-26,13.38,14.35,-6.76%
MPA,2011-4-27,13.33,14.38,-7.3%
MPA,2011-4-28,13.4,14.43,-7.12%
MPA,2011-4-29,13.4,14.46,-7.33%
MPA,2011-5-2,13.46,14.46,-6.94%
MPA,2011-5-3,13.52,14.49,-6.69%
MPA,2011-5-4,13.6,14.58,-6.72%
MPA,2011-5-5,13.74,14.66,-6.28%
MPA,2011-5-6,13.84,14.67,-5.66%
MPA,2011-5-9,13.88,14.67,-5.39%
MPA,2011-5-10,13.85,14.69,-5.72%
MPA,2011-5-11,13.87,14.73,-5.84%
MPA,2011-5-12,13.89,14.71,-5.6%
MPA,2011-5-13,13.88,14.75,-5.9%
MPA,2011-5-16,13.82,14.77,-6.43%
MPA,2011-5-17,13.87,14.82,-6.41%
MPA,2011-5-18,13.88,14.84,-6.49%
MPA,2011-5-19,13.89,14.83,-6.34%
MPA,2011-5-20,13.89,14.83,-6.34%
MPA,2011-5-23,13.89,14.83,-6.34%
MPA,2011-5-24,13.89,14.83,-6.34%
MPA,2011-5-25,13.83,14.83,-6.74%
MPA,2011-5-26,13.92,14.83,-6.14%
MPA,2011-5-27,13.93,14.83,-6.07%
MPA,2011-5-31,13.94,14.82,-5.94%
MPA,2011-6-1,13.96,14.87,-6.12%
MPA,2011-6-2,13.95,14.89,-6.31%
MPA,2011-6-3,13.97,14.92,-6.38%
MPA,2011-6-6,13.94,14.92,-6.57%
MPA,2011-6-7,13.93,14.91,-6.57%
MPA,2011-6-8,14,14.91,-6.1%
MPA,2011-6-9,13.86,14.93,-7.17%
MPA,2011-6-10,13.85,14.93,-7.22%
MPA,2011-6-13,13.83,14.86,-6.93%
MPA,2011-6-14,13.82,14.83,-6.81%
MPA,2011-6-15,13.85,14.85,-6.73%
MPA,2011-6-16,13.85,14.89,-6.98%
MPA,2011-6-17,13.89,14.89,-6.72%
MPA,2011-6-20,13.95,14.89,-6.31%
MPA,2011-6-21,13.93,14.9,-6.51%
MPA,2011-6-22,13.95,14.91,-6.44%
MPA,2011-6-23,14.02,14.93,-6.1%
MPA,2011-6-24,14.08,14.94,-5.76%
MPA,2011-6-27,13.85,14.94,-7.3%
MPA,2011-6-28,13.88,14.89,-6.78%
MPA,2011-6-29,13.91,14.85,-6.33%
MPA,2011-6-30,13.88,14.81,-6.28%
MPA,2011-7-1,13.92,14.83,-6.11%
MPA,2011-7-5,14.04,14.83,-5.33%
MPA,2011-7-6,14.12,14.83,-4.79%
MPA,2011-7-7,14.34,14.82,-3.24%
MPA,2011-7-8,14.4,14.86,-3.1%
MPA,2011-7-11,14.41,14.91,-3.35%
MPA,2011-7-12,14.57,14.97,-2.67%
MPA,2011-7-13,14.47,14.9,-2.9%
MPA,2011-7-14,14.31,14.92,-4.09%
MPA,2011-7-15,14.41,14.92,-3.42%
MPA,2011-7-18,14.37,14.93,-3.75%
MPA,2011-7-19,14.37,14.94,-3.82%
MPA,2011-7-20,14.37,14.95,-3.88%
MPA,2011-7-21,14.42,14.95,-3.55%
MPA,2011-7-22,14.65,14.97,-2.14%
MPA,2011-7-25,14.5,14.97,-3.14%
MPA,2011-7-26,14.53,14.96,-2.9%
MPA,2011-7-27,14.39,14.95,-3.77%
MPA,2011-7-28,14.14,14.95,-5.42%
MPA,2011-7-29,13.94,14.97,-6.88%
MPA,2011-8-1,14.15,15.02,-5.79%
MPA,2011-8-2,14.33,15.13,-5.29%
MPA,2011-8-3,14.42,15.26,-5.47%
MPA,2011-8-4,14.35,15.36,-6.58%
MPA,2011-8-5,14.36,15.37,-6.57%
MPA,2011-8-8,14,15.35,-8.79%
MPA,2011-8-9,13.99,15.34,-8.8%
MPA,2011-8-10,14.16,15.38,-7.92%
MPA,2011-8-11,14.03,15.27,-8.1%
MPA,2011-8-12,14.13,15.27,-7.47%
MPA,2011-8-15,14.17,15.27,-7.2%
MPA,2011-8-16,14.35,15.27,-6.03%
MPA,2011-8-17,14.45,15.28,-5.43%
MPA,2011-8-18,14.34,15.35,-6.58%
MPA,2011-8-19,14.41,15.35,-6.12%
MPA,2011-8-22,14.34,15.35,-6.58%
MPA,2011-8-23,14.35,15.32,-6.33%
MPA,2011-8-24,14.35,15.25,-5.9%
MPA,2011-8-25,14.35,15.26,-5.96%
MPA,2011-8-26,14.29,15.26,-6.36%
MPA,2011-8-29,14.23,15.25,-6.69%
MPA,2011-8-30,14.18,15.25,-7.02%
MPA,2011-8-31,14.3,15.25,-6.23%
MPA,2011-9-1,14.44,15.27,-5.44%
MPA,2011-9-2,14.5,15.34,-5.48%
MPA,2011-9-6,14.56,15.4,-5.45%
MPA,2011-9-7,14.53,15.43,-5.83%
MPA,2011-9-8,14.6,15.44,-5.44%
MPA,2011-9-9,14.65,15.45,-5.18%
MPA,2011-9-12,14.76,15.46,-4.53%
MPA,2011-9-13,14.75,15.4,-4.22%
MPA,2011-9-14,14.84,15.38,-3.51%
MPA,2011-9-15,14.66,15.36,-4.56%
MPA,2011-9-16,14.59,15.37,-5.07%
MPA,2011-9-19,14.58,15.39,-5.28%
MPA,2011-9-20,14.6,15.4,-5.19%
MPA,2011-9-21,14.56,15.44,-5.7%
MPA,2011-9-22,14.55,15.61,-6.79%
MPA,2011-9-23,14.59,15.62,-6.59%
MPA,2011-9-26,14.57,15.59,-6.54%
MPA,2011-9-27,14.53,15.53,-6.44%
MPA,2011-9-28,14.59,15.5,-5.87%
MPA,2011-9-29,14.56,15.49,-6%
MPA,2011-9-30,14.53,15.5,-6.26%
MPA,2011-10-3,14.77,15.5,-4.71%
MPA,2011-10-4,14.84,15.5,-4.26%
MPA,2011-10-5,14.84,15.41,-3.7%
MPA,2011-10-6,14.84,15.32,-3.13%
MPA,2011-10-7,14.97,15.31,-2.22%
MPA,2011-10-10,14.91,15.31,-2.61%
MPA,2011-10-11,14.89,15.3,-2.68%
MPA,2011-10-12,14.86,15.19,-2.17%
MPA,2011-10-13,14.89,15.23,-2.23%
MPA,2011-10-14,15,15.23,-1.51%
MPA,2011-10-17,14.94,15.25,-2.03%
MPA,2011-10-18,14.91,15.32,-2.68%
MPA,2011-10-19,14.93,15.32,-2.55%
MPA,2011-10-20,15,15.32,-2.09%
MPA,2011-10-21,14.98,15.33,-2.28%
MPA,2011-10-24,14.91,15.33,-2.74%
MPA,2011-10-25,14.99,15.34,-2.28%
MPA,2011-10-26,15,15.36,-2.34%
MPA,2011-10-27,15,15.28,-1.83%
MPA,2011-10-28,15.1,15.29,-1.24%
MPA,2011-10-31,15.19,15.34,-0.98%
MPA,2011-11-1,15.25,15.46,-1.36%
MPA,2011-11-2,15.3,15.45,-0.97%
MPA,2011-11-3,15.3,15.4,-0.65%
MPA,2011-11-4,15.29,15.41,-0.78%
MPA,2011-11-7,15.4,15.41,-0.06%
MPA,2011-11-8,15.45,15.39,0.39%
MPA,2011-11-9,15.4,15.44,-0.26%
MPA,2011-11-10,15.37,15.33,0.25%
MPA,2011-11-11,15.34,15.34,-0.03%
MPA,2011-11-14,15.29,15.3,-0.07%
MPA,2011-11-15,15.23,15.27,-0.26%
