Ticker,Date,Share Price,Net Asset Value,Premium / Discount
DUC,2011-8-11,11.23,11.96,-6.1%
DUC,2011-8-12,11.24,12.01,-6.41%
DUC,2011-8-15,11.31,11.98,-5.59%
DUC,2011-8-16,11.35,12.02,-5.57%
DUC,2011-8-17,11.4,12.05,-5.39%
DUC,2011-8-18,11.41,12.07,-5.47%
DUC,2011-8-19,11.42,12.07,-5.39%
DUC,2011-8-22,11.41,12.05,-5.31%
DUC,2011-8-23,11.41,11.99,-4.84%
DUC,2011-8-24,11.36,11.91,-4.62%
DUC,2011-8-25,11.41,11.93,-4.37%
DUC,2011-8-26,11.42,11.96,-4.52%
DUC,2011-8-29,11.44,11.91,-3.95%
DUC,2011-8-30,11.44,11.96,-4.35%
DUC,2011-8-31,11.45,11.93,-4.02%
DUC,2011-9-1,11.43,11.98,-4.59%
DUC,2011-9-2,11.47,12.05,-4.81%
DUC,2011-9-6,11.5,12.04,-4.49%
DUC,2011-9-7,11.58,12,-3.5%
DUC,2011-9-8,11.71,12.04,-2.74%
DUC,2011-9-9,11.69,12.06,-3.07%
DUC,2011-9-12,11.68,12.01,-2.75%
DUC,2011-9-13,11.59,11.9,-2.61%
DUC,2011-9-14,11.59,11.88,-2.44%
DUC,2011-9-15,11.57,11.83,-2.2%
DUC,2011-9-16,11.58,11.84,-2.2%
DUC,2011-9-19,11.58,11.93,-2.93%
DUC,2011-9-20,11.64,11.88,-2.02%
DUC,2011-9-21,11.61,11.92,-2.6%
DUC,2011-9-22,11.59,11.94,-2.93%
DUC,2011-9-23,11.64,11.86,-1.85%
DUC,2011-9-26,11.62,11.81,-1.61%
DUC,2011-9-27,11.53,11.76,-1.96%
DUC,2011-9-28,11.5,11.78,-2.38%
DUC,2011-9-29,11.53,11.8,-2.29%
DUC,2011-9-30,11.52,11.8,-2.37%
DUC,2011-10-3,11.4,11.88,-4.04%
DUC,2011-10-4,11.32,11.82,-4.23%
DUC,2011-10-5,11.33,11.72,-3.33%
DUC,2011-10-6,11.35,11.69,-2.91%
DUC,2011-10-7,11.39,11.64,-2.15%
DUC,2011-10-10,11.46,11.65,-1.66%
DUC,2011-10-11,11.44,11.59,-1.29%
DUC,2011-10-12,11.41,11.52,-0.96%
DUC,2011-10-13,11.31,11.57,-2.25%
DUC,2011-10-14,11.38,11.55,-1.47%
DUC,2011-10-17,11.37,11.61,-2.07%
DUC,2011-10-18,11.45,11.63,-1.55%
DUC,2011-10-19,11.42,11.64,-1.89%
DUC,2011-10-20,11.41,11.63,-1.89%
DUC,2011-10-21,11.42,11.64,-1.89%
DUC,2011-10-24,11.43,11.66,-1.97%
DUC,2011-10-25,11.46,11.75,-2.47%
DUC,2011-10-26,11.54,11.71,-1.45%
DUC,2011-10-27,11.55,11.66,-0.94%
DUC,2011-10-28,11.53,11.74,-1.79%
DUC,2011-10-31,11.55,11.82,-2.28%
DUC,2011-11-1,11.6,11.89,-2.44%
DUC,2011-11-2,11.63,11.89,-2.19%
DUC,2011-11-3,11.6,11.86,-2.19%
DUC,2011-11-4,11.62,11.89,-2.27%
DUC,2011-11-7,11.63,11.92,-2.43%
DUC,2011-11-8,11.68,11.87,-1.6%
DUC,2011-11-9,11.61,11.9,-2.44%
DUC,2011-11-10,11.63,11.78,-1.27%
DUC,2011-11-11,11.56,11.78,-1.87%
DUC,2011-11-14,11.6,11.78,-1.53%
DUC,2011-11-15,11.6,11.76,-1.36%
DUC,2011-11-16,11.64,11.77,-1.1%
DUC,2011-11-17,11.63,11.8,-1.44%
DUC,2011-11-18,11.61,11.76,-1.28%
DUC,2011-11-21,11.6,11.77,-1.44%
DUC,2011-11-22,11.53,11.75,-1.87%
DUC,2011-11-23,11.59,11.79,-1.7%
DUC,2011-11-25,11.6,11.73,-1.11%
DUC,2011-11-28,11.56,11.73,-1.45%
DUC,2011-11-29,11.61,11.7,-0.77%
DUC,2011-11-30,11.81,11.66,1.29%
DUC,2011-12-1,11.78,11.64,1.2%
DUC,2011-12-2,11.79,11.71,0.68%
DUC,2011-12-5,11.84,11.72,1.02%
DUC,2011-12-6,11.82,11.7,1.03%
DUC,2011-12-7,11.77,11.75,0.17%
DUC,2011-12-8,11.78,11.77,0.08%
DUC,2011-12-9,11.8,11.7,0.85%
DUC,2011-12-12,11.83,11.72,0.94%
DUC,2011-12-13,11.79,11.68,0.94%
DUC,2011-12-14,11.88,11.71,1.45%
DUC,2011-12-15,11.87,11.7,1.45%
DUC,2011-12-16,11.93,11.74,1.62%
DUC,2011-12-19,11.97,11.77,1.7%
DUC,2011-12-20,12.15,11.7,3.85%
DUC,2011-12-21,12.08,11.67,3.51%
DUC,2011-12-22,12.16,11.68,4.11%
DUC,2011-12-23,12.14,11.62,4.48%
DUC,2011-12-27,12.24,11.64,5.15%
DUC,2011-12-28,12.1,11.71,3.33%
DUC,2011-12-29,12.07,11.72,2.99%
DUC,2011-12-30,12.04,11.74,2.56%
DUC,2012-1-3,12.15,11.7,3.85%
DUC,2012-1-4,12.14,11.69,3.85%
DUC,2012-1-5,12.15,11.7,3.85%
DUC,2012-1-6,12.18,11.73,3.84%
DUC,2012-1-9,12.21,11.74,4%
DUC,2012-1-10,12.2,11.74,3.92%
DUC,2012-1-11,12.28,11.78,4.24%
DUC,2012-1-12,12.25,11.7,4.7%
DUC,2012-1-13,12.22,11.74,4.09%
DUC,2012-1-17,12.28,11.76,4.43%
DUC,2012-1-18,12.19,11.74,3.83%
DUC,2012-1-19,12.23,11.71,4.44%
DUC,2012-1-20,12.38,11.68,5.99%
DUC,2012-1-23,12.37,11.66,6.09%
DUC,2012-1-24,12.38,11.68,5.99%
DUC,2012-1-25,12.5,11.72,6.66%
DUC,2012-1-26,12.5,11.78,6.11%
DUC,2012-1-27,12.65,11.81,7.11%
DUC,2012-1-30,12.54,11.85,5.82%
DUC,2012-1-31,12.44,11.88,4.71%
DUC,2012-2-1,12.51,11.87,5.39%
DUC,2012-2-2,12.54,11.89,5.47%
DUC,2012-2-3,12.41,11.83,4.9%
DUC,2012-2-6,12.34,11.88,3.87%
DUC,2012-2-7,12.28,11.84,3.72%
DUC,2012-2-8,12.27,11.85,3.54%
DUC,2012-2-9,12.33,11.85,4.05%
DUC,2012-2-10,12.27,11.9,3.11%
DUC,2012-2-13,12.27,11.81,3.9%
DUC,2012-2-14,12.3,11.85,3.8%
DUC,2012-2-15,12.28,11.85,3.63%
DUC,2012-2-16,12.21,11.81,3.39%
DUC,2012-2-17,12.31,11.8,4.32%
DUC,2012-2-21,12.23,11.79,3.75%
DUC,2012-2-22,12.38,11.83,4.65%
DUC,2012-2-23,12.44,11.84,5.07%
DUC,2012-2-24,12.46,11.86,5.06%
DUC,2012-2-27,12.45,11.89,4.71%
DUC,2012-2-28,12.42,11.9,4.37%
DUC,2012-2-29,12.47,11.88,4.97%
DUC,2012-3-1,12.43,11.85,4.89%
DUC,2012-3-2,12.42,11.89,4.46%
DUC,2012-3-5,12.48,11.88,5.05%
DUC,2012-3-6,12.51,11.91,5.04%
DUC,2012-3-7,12.55,11.89,5.55%
DUC,2012-3-8,12.53,11.87,5.56%
DUC,2012-3-9,12.54,11.85,5.82%
DUC,2012-3-12,12.74,11.86,7.42%
DUC,2012-3-13,12.51,11.75,6.47%
DUC,2012-3-14,12.24,11.63,5.25%
DUC,2012-3-15,12.09,11.65,3.78%
DUC,2012-3-16,11.82,11.64,1.55%
DUC,2012-3-19,11.9,11.59,2.67%
DUC,2012-3-20,12.11,11.6,4.4%
DUC,2012-3-21,11.97,11.65,2.75%
DUC,2012-3-22,11.91,11.67,2.06%
DUC,2012-3-23,11.97,11.69,2.43%
DUC,2012-3-26,11.9,11.69,1.8%
DUC,2012-3-27,12.06,11.74,2.73%
DUC,2012-3-28,11.99,11.74,2.13%
DUC,2012-3-29,11.96,11.77,1.61%
DUC,2012-3-30,11.81,11.74,0.6%
DUC,2012-4-2,11.87,11.76,0.94%
DUC,2012-4-3,11.85,11.7,1.28%
DUC,2012-4-4,11.76,11.73,0.26%
DUC,2012-4-5,11.71,11.77,-0.51%
DUC,2012-4-9,11.81,11.85,-0.34%
DUC,2012-4-10,11.8,11.87,-0.59%
DUC,2012-4-11,11.99,11.84,1.27%
DUC,2012-4-12,11.89,11.77,1.02%
DUC,2012-4-13,11.88,11.8,0.68%
DUC,2012-4-16,11.84,11.83,0.08%
DUC,2012-4-17,11.85,11.8,0.42%
DUC,2012-4-18,11.76,11.82,-0.51%
DUC,2012-4-19,12.04,11.83,1.78%
DUC,2012-4-20,12,11.82,1.52%
DUC,2012-4-23,12.2,11.85,2.95%
DUC,2012-4-24,12.27,11.84,3.63%
DUC,2012-4-25,12.25,11.82,3.64%
DUC,2012-4-26,12.28,11.84,3.72%
DUC,2012-4-27,12.25,11.86,3.29%
DUC,2012-4-30,12.24,11.87,3.1%
DUC,2012-5-1,12.26,11.85,3.46%
DUC,2012-5-2,12.42,11.88,4.55%
DUC,2012-5-3,12.27,11.88,3.28%
DUC,2012-5-4,12.16,11.91,2.1%
DUC,2012-5-7,12.34,11.92,3.52%
DUC,2012-5-8,12.25,11.94,2.6%
DUC,2012-5-9,12.21,11.93,2.35%
DUC,2012-5-10,12.3,11.92,3.19%
DUC,2012-5-11,12.22,11.89,2.78%
DUC,2012-5-14,12.24,11.9,2.86%
DUC,2012-5-15,12.21,11.9,2.61%
DUC,2012-5-16,12.24,11.87,3.12%
DUC,2012-5-17,12.16,11.88,2.36%
DUC,2012-5-18,12.04,11.84,1.69%
DUC,2012-5-21,12.2,11.83,3.13%
DUC,2012-5-22,12.25,11.79,3.9%
DUC,2012-5-23,12.22,11.83,3.3%
DUC,2012-5-24,12.34,11.8,4.58%
DUC,2012-5-25,12.4,11.81,5%
DUC,2012-5-29,12.36,11.82,4.57%
DUC,2012-5-30,12.32,11.87,3.79%
DUC,2012-5-31,12.41,11.89,4.37%
DUC,2012-6-1,12.42,11.93,4.11%
DUC,2012-6-4,12.57,11.89,5.72%
DUC,2012-6-5,12.47,11.88,4.97%
DUC,2012-6-6,12.56,11.83,6.17%
DUC,2012-6-7,12.42,11.83,4.99%
DUC,2012-6-8,12.51,11.84,5.66%
DUC,2012-6-11,12.53,11.87,5.56%
DUC,2012-6-12,12.49,11.83,5.58%
DUC,2012-6-13,12.43,11.8,5.34%
DUC,2012-6-14,12.27,11.8,3.98%
DUC,2012-6-15,12.2,11.82,3.21%
DUC,2012-6-18,12.29,11.83,3.89%
DUC,2012-6-19,12.36,11.82,4.57%
DUC,2012-6-20,12.28,11.8,4.07%
DUC,2012-6-21,12.27,11.82,3.81%
DUC,2012-6-22,12.2,11.79,3.48%
DUC,2012-6-25,12.2,11.84,3.04%
DUC,2012-6-26,12.41,11.83,4.9%
DUC,2012-6-27,12.34,11.84,4.26%
DUC,2012-6-28,12.36,11.86,4.22%
DUC,2012-6-29,12.45,11.84,5.15%
DUC,2012-7-2,12.43,11.89,4.54%
DUC,2012-7-3,12.44,11.87,4.8%
DUC,2012-7-5,12.46,11.89,4.79%
DUC,2012-7-6,12.52,11.92,5.03%
DUC,2012-7-9,12.53,11.96,4.78%
DUC,2012-7-10,12.58,11.97,5.1%
DUC,2012-7-11,12.6,11.97,5.26%
DUC,2012-7-12,12.6,11.91,5.79%
DUC,2012-7-13,12.62,11.91,5.96%
DUC,2012-7-16,12.57,11.94,5.28%
DUC,2012-7-17,12.61,11.92,5.79%
DUC,2012-7-18,12.62,11.95,5.61%
DUC,2012-7-19,12.65,11.94,5.95%
DUC,2012-7-20,12.59,11.97,5.18%
DUC,2012-7-23,12.62,11.99,5.25%
DUC,2012-7-24,12.63,12.01,5.16%
DUC,2012-7-25,12.55,12,4.58%
DUC,2012-7-26,12.54,12,4.5%
DUC,2012-7-27,12.45,11.94,4.27%
DUC,2012-7-30,12.42,11.98,3.67%
DUC,2012-7-31,12.56,11.99,4.75%
DUC,2012-8-1,12.6,11.96,5.35%
DUC,2012-8-2,12.55,12,4.58%
DUC,2012-8-3,12.5,11.94,4.69%
DUC,2012-8-6,12.64,11.96,5.69%
DUC,2012-8-7,12.51,11.92,4.95%
DUC,2012-8-8,12.49,11.92,4.78%
DUC,2012-8-9,12.48,11.91,4.79%
DUC,2012-8-10,12.43,11.96,3.93%
DUC,2012-8-13,12.3,11.88,3.54%
DUC,2012-8-14,12.36,11.84,4.39%
DUC,2012-8-15,12.34,11.79,4.66%
DUC,2012-8-16,12.35,11.77,4.93%
DUC,2012-8-17,12.31,11.79,4.41%
DUC,2012-8-20,12.34,11.8,4.58%
DUC,2012-8-21,12.32,11.81,4.32%
DUC,2012-8-22,12.29,11.87,3.54%
DUC,2012-8-23,12.35,11.9,3.78%
DUC,2012-8-24,12.42,11.9,4.37%
DUC,2012-8-27,12.4,11.93,3.93%
DUC,2012-8-28,12.52,11.94,4.86%
DUC,2012-8-29,12.39,11.93,3.86%
DUC,2012-8-30,12.4,11.95,3.77%
DUC,2012-8-31,12.53,12,4.42%
DUC,2012-9-4,12.4,11.99,3.42%
DUC,2012-9-5,12.46,11.99,3.92%
DUC,2012-9-6,12.5,11.94,4.69%
DUC,2012-9-7,12.44,11.95,4.1%
DUC,2012-9-10,12.47,11.94,4.44%
DUC,2012-9-11,12.53,11.94,4.94%
DUC,2012-9-12,12.52,11.84,5.74%
DUC,2012-9-13,12.49,11.86,5.31%
DUC,2012-9-14,12.4,11.82,4.91%
DUC,2012-9-17,12.39,11.85,4.59%
DUC,2012-9-18,12.45,11.86,4.97%
DUC,2012-9-19,12.57,11.88,5.81%
DUC,2012-9-20,12.46,11.89,4.79%
DUC,2012-9-21,12.53,11.9,5.29%
DUC,2012-9-24,12.64,11.93,5.95%
DUC,2012-9-25,12.66,11.95,5.94%
DUC,2012-9-26,12.66,11.98,5.68%
DUC,2012-9-27,12.67,11.97,5.85%
DUC,2012-9-28,12.69,11.99,5.84%
DUC,2012-10-1,12.69,12.02,5.57%
DUC,2012-10-2,12.69,12.03,5.49%
DUC,2012-10-3,12.65,12.04,5.07%
DUC,2012-10-4,12.68,12.03,5.4%
DUC,2012-10-5,12.7,11.99,5.92%
DUC,2012-10-8,12.74,12,6.17%
DUC,2012-10-9,12.74,12.01,6.08%
DUC,2012-10-10,12.74,12.03,5.9%
DUC,2012-10-11,12.59,11.97,5.18%
DUC,2012-10-12,12.62,11.98,5.34%
DUC,2012-10-15,12.54,12,4.5%
DUC,2012-10-16,12.64,11.98,5.51%
DUC,2012-10-17,12.64,11.94,5.86%
DUC,2012-10-18,12.62,11.94,5.7%
DUC,2012-10-19,12.62,11.98,5.34%
DUC,2012-10-22,12.73,11.97,6.35%
DUC,2012-10-23,12.69,12,5.75%
DUC,2012-10-24,12.71,12,5.91%
DUC,2012-10-25,12.71,11.96,6.27%
DUC,2012-10-26,12.74,12,6.17%
DUC,2012-10-31,12.6,12.05,4.56%
DUC,2012-11-1,12.74,12.04,5.81%
DUC,2012-11-2,12.65,12.04,5.07%
DUC,2012-11-5,12.62,12.08,4.47%
DUC,2012-11-6,12.62,12.04,4.82%
DUC,2012-11-7,12.64,12.09,4.55%
DUC,2012-11-8,12.67,12.11,4.62%
DUC,2012-11-9,12.52,12.11,3.39%
DUC,2012-11-12,12.58,12.12,3.8%
DUC,2012-11-13,12.4,12.05,2.9%
DUC,2012-11-14,12.02,12.04,-0.17%
DUC,2012-11-15,11.66,12.03,-3.08%
DUC,2012-11-16,12.31,12.04,2.24%
DUC,2012-11-19,12.34,12.03,2.58%
DUC,2012-11-20,12.42,12,3.5%
DUC,2012-11-21,12.55,11.98,4.76%
DUC,2012-11-23,12.58,11.98,5.01%
DUC,2012-11-26,12.59,12,4.92%
DUC,2012-11-27,12.72,12.02,5.82%
DUC,2012-11-28,12.62,12.03,4.9%
DUC,2012-11-29,12.68,12.03,5.4%
DUC,2012-11-30,12.66,12.06,4.98%
DUC,2012-12-3,12.55,12.05,4.15%
DUC,2012-12-4,12.51,12.06,3.73%
DUC,2012-12-5,12.5,12.07,3.56%
DUC,2012-12-6,12.33,12.07,2.15%
DUC,2012-12-7,12.26,12.04,1.83%
DUC,2012-12-10,12.31,12.05,2.16%
DUC,2012-12-11,12.4,12.03,3.08%
DUC,2012-12-12,12.21,11.93,2.35%
DUC,2012-12-13,12.33,11.92,3.44%
DUC,2012-12-14,12.21,11.93,2.35%
DUC,2012-12-17,12.2,11.9,2.52%
DUC,2012-12-18,12.2,11.86,2.87%
DUC,2012-12-19,12.28,11.88,3.37%
DUC,2012-12-20,12.33,11.88,3.79%
DUC,2012-12-21,12.39,11.91,4.03%
DUC,2012-12-24,12.48,11.89,4.96%
DUC,2012-12-26,12.5,11.9,5.04%
DUC,2012-12-27,12.33,11.94,3.27%
DUC,2012-12-28,12.34,11.95,3.26%
DUC,2012-12-31,12.26,11.93,2.77%
DUC,2013-1-2,12.31,11.9,3.45%
DUC,2013-1-3,12.49,11.87,5.22%
DUC,2013-1-4,12.39,11.86,4.47%
DUC,2013-1-7,12.38,11.88,4.21%
DUC,2013-1-8,12.46,11.9,4.71%
DUC,2013-1-9,12.53,11.93,5.03%
DUC,2013-1-10,12.51,11.91,5.04%
DUC,2013-1-11,12.53,11.86,5.65%
DUC,2013-1-14,12.51,11.87,5.39%
DUC,2013-1-15,12.53,11.88,5.51%
DUC,2013-1-16,12.55,11.88,5.64%
DUC,2013-1-17,12.51,11.85,5.57%
DUC,2013-1-18,12.54,11.86,5.73%
DUC,2013-1-22,12.66,11.88,6.57%
DUC,2013-1-23,12.65,11.88,6.48%
DUC,2013-1-24,12.7,11.88,6.9%
DUC,2013-1-28,12.74,11.8,7.97%
DUC,2013-1-29,12.48,11.8,5.76%
DUC,2013-1-30,12.34,11.8,4.58%
DUC,2013-1-31,12.35,11.81,4.57%
DUC,2013-2-1,12.5,11.8,5.93%
DUC,2013-2-4,12.46,11.82,5.4%
DUC,2013-2-5,12.57,11.81,6.44%
DUC,2013-2-6,12.51,11.84,5.63%
DUC,2013-2-7,12.44,11.85,4.98%
DUC,2013-2-8,12.45,11.85,5.07%
DUC,2013-2-11,12.46,11.86,5.06%
DUC,2013-2-12,12.46,11.83,5.33%
DUC,2013-2-13,12.38,11.74,5.45%
DUC,2013-2-14,12.3,11.77,4.5%
DUC,2013-2-15,12.36,11.77,5.01%
DUC,2013-2-19,12.29,11.76,4.51%
DUC,2013-2-20,12.15,11.76,3.32%
DUC,2013-2-21,12.02,11.8,1.86%
DUC,2013-2-22,12.02,11.81,1.78%
DUC,2013-2-25,12.01,11.86,1.26%
DUC,2013-2-26,12.14,11.86,2.36%
DUC,2013-2-27,12.02,11.85,1.43%
DUC,2013-2-28,12.01,11.86,1.26%
DUC,2013-3-1,12.1,11.88,1.85%
DUC,2013-3-4,12.14,11.86,2.36%
DUC,2013-3-5,12.091,11.85,2.03%
DUC,2013-3-6,12.04,11.83,1.78%
DUC,2013-3-7,12.04,11.79,2.12%
DUC,2013-3-8,12.02,11.76,2.21%
DUC,2013-3-11,12,11.77,1.95%
DUC,2013-3-12,12.06,11.79,2.29%
DUC,2013-3-13,11.96,11.72,2.05%
DUC,2013-3-14,11.9248,11.71,1.83%
DUC,2013-3-15,11.88,11.75,1.11%
DUC,2013-3-18,11.88,11.77,0.93%
DUC,2013-3-19,11.85,11.8,0.42%
DUC,2013-3-20,11.9652,11.78,1.57%
DUC,2013-3-21,11.974,11.79,1.56%
DUC,2013-3-22,12.02,11.79,1.95%
DUC,2013-3-25,12.06,11.8,2.2%
DUC,2013-3-26,12.01,11.8,1.78%
DUC,2013-3-27,12.07,11.83,2.03%
DUC,2013-3-28,12.34,11.83,4.31%
DUC,2013-4-1,12.28,11.84,3.72%
DUC,2013-4-2,11.971,11.83,1.19%
DUC,2013-4-3,12.1,11.85,2.11%
DUC,2013-4-4,12.12,11.88,2.02%
DUC,2013-4-5,12.23,11.92,2.6%
DUC,2013-4-8,12.13,11.9,1.93%
DUC,2013-4-9,12.21,11.9,2.61%
DUC,2013-4-10,12.3,11.86,3.71%
DUC,2013-4-11,12.2999,11.8,4.24%
DUC,2013-4-12,12.3,11.83,3.97%
DUC,2013-4-15,12.28,11.85,3.63%
DUC,2013-4-16,12.18,11.84,2.87%
DUC,2013-4-17,12.24,11.84,3.38%
DUC,2013-4-18,12.26,11.85,3.46%
DUC,2013-4-19,12.35,11.84,4.31%
DUC,2013-4-22,12.44,11.86,4.89%
DUC,2013-4-23,12.33,11.86,3.96%
DUC,2013-4-24,12.42,11.86,4.72%
DUC,2013-4-25,12.4799,11.86,5.23%
DUC,2013-4-26,12.39,11.89,4.21%
DUC,2013-4-29,12.48,11.89,4.96%
DUC,2013-4-30,12.43,11.89,4.54%
DUC,2013-5-1,12.48,11.91,4.79%
DUC,2013-5-2,12.47,11.91,4.7%
DUC,2013-5-3,12.44,11.85,4.98%
DUC,2013-5-6,12.28,11.84,3.72%
DUC,2013-5-7,12.23,11.84,3.29%
DUC,2013-5-8,12.2799,11.85,3.63%
DUC,2013-5-9,12.28,11.84,3.72%
DUC,2013-5-10,12.289,11.79,4.23%
DUC,2013-5-13,12.39,11.71,5.81%
DUC,2013-5-14,12.26,11.69,4.88%
DUC,2013-5-15,12.32,11.7,5.3%
DUC,2013-5-16,12.18,11.75,3.66%
DUC,2013-5-17,12.16,11.7,3.93%
DUC,2013-5-20,12.1,11.7,3.42%
DUC,2013-5-21,12.13,11.72,3.5%
DUC,2013-5-22,12.0961,11.67,3.65%
DUC,2013-5-23,12.04,11.67,3.17%
DUC,2013-5-24,12.01,11.68,2.83%
DUC,2013-5-28,12.01,11.61,3.45%
DUC,2013-5-29,11.93,11.6,2.84%
DUC,2013-5-30,11.94,11.6,2.93%
DUC,2013-5-31,11.77,11.57,1.73%
DUC,2013-6-3,11.52,11.58,-0.52%
DUC,2013-6-4,11.7,11.58,1.04%
DUC,2013-6-5,11.39,11.58,-1.64%
DUC,2013-6-6,11.55,11.6,-0.43%
DUC,2013-6-7,11.47,11.54,-0.61%
DUC,2013-6-10,11.3,11.52,-1.91%
DUC,2013-6-11,11.35,11.52,-1.48%
DUC,2013-6-12,11.14,11.49,-3.05%
DUC,2013-6-13,11.29,11.52,-2%
DUC,2013-6-14,11.3799,11.56,-1.56%
DUC,2013-6-17,11.2,11.54,-2.95%
DUC,2013-6-18,11.3101,11.53,-1.91%
DUC,2013-6-19,11.21,11.43,-1.92%
DUC,2013-6-20,11.01,11.34,-2.91%
DUC,2013-6-21,11.01,11.26,-2.22%
DUC,2013-6-24,10.69,11.22,-4.72%
DUC,2013-6-25,10.71,11.2,-4.37%
DUC,2013-6-26,10.9002,11.23,-2.94%
DUC,2013-6-27,11.05,11.21,-1.43%
DUC,2013-6-28,10.95,11.21,-2.32%
DUC,2013-7-1,10.98,11.2,-1.96%
DUC,2013-7-2,10.89,11.21,-2.85%
DUC,2013-7-3,10.8,11.19,-3.49%
DUC,2013-7-5,10.61,11.06,-4.07%
DUC,2013-7-8,10.46,11.13,-6.02%
DUC,2013-7-9,10.45,11.15,-6.28%
DUC,2013-7-10,10.45,11.12,-6.03%
DUC,2013-7-11,10.54,11.13,-5.3%
DUC,2013-7-12,10.49,11.11,-5.58%
DUC,2013-7-15,10.48,11.15,-6.01%
DUC,2013-7-16,10.46,11.17,-6.36%
DUC,2013-7-17,10.67,11.2,-4.73%
DUC,2013-7-18,10.71,11.19,-4.29%
DUC,2013-7-19,10.7,11.22,-4.63%
DUC,2013-7-22,10.66,11.23,-5.08%
DUC,2013-7-23,10.65,11.22,-5.08%
DUC,2013-7-24,10.6,11.18,-5.19%
DUC,2013-7-25,10.58,11.17,-5.28%
DUC,2013-7-26,10.51,11.21,-6.24%
DUC,2013-7-29,10.54,11.21,-5.98%
DUC,2013-7-30,10.56,11.21,-5.8%
DUC,2013-7-31,10.49,11.23,-6.59%
DUC,2013-8-1,10.41,11.16,-6.72%
DUC,2013-8-2,10.38,11.24,-7.65%
DUC,2013-8-5,10.32,11.22,-8.02%
DUC,2013-8-6,10.28,11.22,-8.38%
DUC,2013-8-7,10.44,11.24,-7.12%
DUC,2013-8-8,10.49,11.25,-6.76%
DUC,2013-8-9,10.431,11.25,-7.28%
DUC,2013-8-12,10.4661,11.23,-6.8%
DUC,2013-8-13,10.42,11.1,-6.13%
DUC,2013-8-14,10.41,11.1,-6.22%
DUC,2013-8-15,10.07,11.07,-9.03%
DUC,2013-8-16,10.07,11.04,-8.79%
DUC,2013-8-19,10.01,11.01,-9.08%
DUC,2013-8-20,10.04,11.05,-9.14%
DUC,2013-8-21,10.04,11.02,-8.89%
DUC,2013-8-22,10.11,10.98,-7.92%
DUC,2013-8-23,10.14,11.02,-7.99%
DUC,2013-8-26,10.16,11.04,-7.97%
DUC,2013-8-27,10.16,11.08,-8.3%
DUC,2013-8-28,10.16,11.05,-8.05%
DUC,2013-8-29,10.13,11.06,-8.41%
DUC,2013-8-30,10.2,11.06,-7.78%
DUC,2013-9-3,10.3,11.01,-6.45%
DUC,2013-9-4,10.21,10.97,-6.93%
DUC,2013-9-5,10.12,10.92,-7.33%
DUC,2013-9-6,10.16,10.95,-7.21%
DUC,2013-9-9,10.18,10.99,-7.37%
DUC,2013-9-10,10.18,10.95,-7.03%
DUC,2013-9-11,10.17,10.98,-7.38%
DUC,2013-9-12,10.06,10.91,-7.79%
DUC,2013-9-13,10.07,10.92,-7.78%
DUC,2013-9-16,10.12,10.95,-7.58%
DUC,2013-9-17,10.131,10.96,-7.56%
DUC,2013-9-18,10.25,11.06,-7.32%
DUC,2013-9-19,10.236,11.05,-7.37%
DUC,2013-9-20,10.22,11.05,-7.51%
DUC,2013-9-23,10.21,11.07,-7.77%
DUC,2013-9-24,10.3,11.1,-7.21%
DUC,2013-9-25,10.4,11.12,-6.47%
DUC,2013-9-26,10.36,11.11,-6.75%
DUC,2013-9-27,10.36,11.12,-6.83%
DUC,2013-9-30,10.44,11.11,-6.03%
DUC,2013-10-1,10.36,11.1,-6.67%
DUC,2013-10-2,10.37,11.11,-6.66%
DUC,2013-10-3,10.26,11.12,-7.73%
DUC,2013-10-4,10.22,11.1,-7.93%
DUC,2013-10-7,10.18,11.11,-8.37%
DUC,2013-10-8,10.135,11.1,-8.69%
DUC,2013-10-9,10.15,11.1,-8.56%
DUC,2013-10-10,10.1,11.09,-8.93%
DUC,2013-10-11,10.13,11.04,-8.24%
DUC,2013-10-14,10.1,11.04,-8.51%
DUC,2013-10-15,10.103,11.03,-8.4%
DUC,2013-10-16,10.05,11.05,-9.05%
DUC,2013-10-17,10.31,11.1,-7.12%
DUC,2013-10-18,10.31,11.1,-7.12%
DUC,2013-10-21,10.25,11.09,-7.57%
DUC,2013-10-22,10.31,11.13,-7.37%
DUC,2013-10-23,10.33,11.15,-7.35%
DUC,2013-10-24,10.32,11.13,-7.28%
DUC,2013-10-25,10.28,11.15,-7.8%
DUC,2013-10-28,10.26,11.15,-7.98%
DUC,2013-10-29,10.24,11.16,-8.24%
DUC,2013-10-30,10.31,11.15,-7.53%
DUC,2013-10-31,10.32,11.15,-7.44%
DUC,2013-11-1,10.3,11.11,-7.29%
DUC,2013-11-4,10.31,11.12,-7.28%
DUC,2013-11-5,10.33,11.1,-6.94%
DUC,2013-11-6,10.34,11.12,-7.01%
DUC,2013-11-7,10.32,11.13,-7.28%
DUC,2013-11-8,10.2391,11.07,-7.51%
DUC,2013-11-11,10.2503,11.08,-7.49%
DUC,2013-11-12,10.2624,11.06,-7.21%
DUC,2013-11-13,10.22,11.02,-7.26%
DUC,2013-11-14,10.1701,11.05,-7.96%
DUC,2013-11-15,10.2,11.05,-7.69%
DUC,2013-11-18,10.23,11.07,-7.59%
DUC,2013-11-19,10.23,11.05,-7.42%
DUC,2013-11-20,10.15,11.03,-7.98%
DUC,2013-11-21,10.17,11.04,-7.88%
